CUSTOMER_NUMBER,CLUSTER_OPT_V2,HAS_CREDIT_CARD
860798,1,1.0
422768,3,0.0
324678,0,0.0
87772,1,0.0
199482,0,1.0
580149,2,0.0
136455,3,0.0
682975,0,0.0
122116,3,0.0
675079,1,0.0
528561,0,0.0
102405,1,0.0
897738,3,0.0
38983,1,0.0
912537,3,0.0
630485,1,0.0
994911,3,1.0
215012,3,0.0
996894,0,0.0
461040,1,0.0
8664,1,0.0
820842,3,1.0
473947,3,0.0
453593,3,1.0
703389,2,0.0
345483,1,0.0
424396,3,0.0
406186,3,1.0
334437,0,0.0
602522,1,0.0
660323,1,0.0
178974,0,0.0
880357,0,0.0
570552,3,0.0
148062,3,0.0
763918,3,0.0
433628,2,0.0
440202,0,0.0
349334,0,0.0
2943,1,0.0
384476,0,0.0
329455,0,0.0
393236,0,0.0
860911,2,0.0
938845,3,0.0
614801,1,0.0
279092,3,0.0
812451,3,1.0
888539,0,0.0
400101,0,0.0
864098,3,1.0
732810,3,0.0
368745,3,0.0
797121,3,0.0
11901,0,0.0
999721,3,0.0
61566,1,0.0
807134,3,1.0
762846,1,1.0
40445,3,0.0
921475,1,1.0
532857,3,1.0
304742,0,0.0
894949,1,0.0
102250,3,0.0
956667,1,0.0
348929,0,0.0
391873,1,0.0
680517,0,0.0
762902,1,0.0
975875,0,0.0
248019,3,0.0
363260,0,0.0
263245,3,1.0
647561,3,1.0
326965,3,0.0
466633,3,1.0
760920,3,0.0
890661,1,0.0
106281,2,0.0
645410,3,0.0
585412,0,0.0
653698,0,1.0
585512,0,0.0
490851,0,0.0
848057,0,0.0
858297,3,1.0
524264,1,0.0
55295,0,1.0
371931,3,0.0
274931,2,0.0
922065,1,0.0
433098,3,1.0
520429,0,0.0
892383,1,0.0
687447,0,0.0
968150,3,0.0
649067,0,0.0
477897,0,0.0
334045,1,0.0
635236,0,0.0
471995,0,1.0
427482,3,1.0
984354,0,0.0
70886,1,0.0
435745,0,0.0
253057,0,0.0
62675,1,0.0
524619,0,0.0
619019,1,0.0
71067,1,0.0
961814,2,0.0
899351,0,0.0
946227,1,0.0
510109,3,1.0
745760,0,0.0
899297,1,0.0
675342,2,0.0
630839,2,0.0
602193,1,0.0
756771,3,0.0
663210,3,0.0
218884,0,0.0
909039,2,0.0
691997,1,1.0
982783,3,0.0
853916,2,0.0
626121,3,1.0
143985,3,0.0
767323,3,1.0
11249,3,0.0
320840,3,0.0
734796,0,0.0
169632,2,1.0
683766,1,0.0
206914,1,0.0
953848,0,1.0
679999,1,0.0
974021,0,1.0
161286,3,0.0
693264,1,0.0
806593,0,0.0
602591,0,0.0
374152,1,0.0
850950,3,1.0
564717,3,0.0
475024,2,0.0
11113,2,0.0
989013,0,1.0
23029,0,1.0
518858,0,0.0
941274,1,0.0
38037,2,0.0
169589,0,0.0
44286,2,0.0
240178,1,0.0
193574,2,0.0
107730,3,1.0
870032,0,1.0
107118,2,0.0
235812,3,0.0
746927,0,0.0
425229,0,0.0
636143,3,1.0
629605,3,1.0
743075,2,1.0
395203,3,0.0
181836,3,1.0
183016,3,0.0
607684,1,0.0
11585,3,1.0
544090,0,1.0
760297,1,0.0
821691,0,0.0
222750,3,0.0
591738,0,0.0
482740,2,1.0
311019,0,0.0
711070,3,0.0
406147,3,1.0
696846,0,0.0
464417,1,1.0
245179,3,0.0
937902,1,0.0
329871,1,0.0
849308,1,0.0
915025,0,0.0
880337,0,0.0
435991,3,0.0
244673,3,0.0
385979,3,1.0
53941,0,0.0
104645,3,1.0
337308,1,0.0
768815,1,0.0
527330,1,0.0
283044,3,0.0
874624,0,0.0
881547,0,0.0
595116,1,0.0
587,2,1.0
86658,1,0.0
916299,1,0.0
853163,3,1.0
923203,3,0.0
61538,3,1.0
343113,1,0.0
443127,1,0.0
904142,3,0.0
846474,3,0.0
333096,3,0.0
883563,3,1.0
870832,3,0.0
679224,3,0.0
595472,0,0.0
200070,1,0.0
973538,2,0.0
654267,1,0.0
355403,3,1.0
398975,0,0.0
658184,3,1.0
951562,1,0.0
312959,3,1.0
856699,1,0.0
759404,0,0.0
813815,0,0.0
174584,1,0.0
260060,2,0.0
657353,0,0.0
414351,0,0.0
571442,3,0.0
347075,0,0.0
178784,0,0.0
940908,3,1.0
197805,3,0.0
539996,0,0.0
716175,1,0.0
918655,1,0.0
131237,1,0.0
708361,0,0.0
532080,3,1.0
534288,3,0.0
160672,0,0.0
409859,1,0.0
834012,3,0.0
548028,3,0.0
404928,3,1.0
450964,1,0.0
932521,0,0.0
154615,3,1.0
711670,0,0.0
167005,1,0.0
734573,0,0.0
792555,0,0.0
63571,0,1.0
669974,0,1.0
243680,0,1.0
40318,2,0.0
526116,1,0.0
136208,1,1.0
797296,1,0.0
619848,1,0.0
685618,3,0.0
540364,3,0.0
584316,3,1.0
236543,3,0.0
879496,1,1.0
112711,3,0.0
958735,1,0.0
958031,3,0.0
307743,1,0.0
51470,2,1.0
304418,1,0.0
884187,0,0.0
576943,1,0.0
510120,3,0.0
847461,3,1.0
743102,1,0.0
312389,1,0.0
28910,2,0.0
910016,0,1.0
393641,0,0.0
747374,1,0.0
835030,1,0.0
3837,1,0.0
908156,3,0.0
299375,1,0.0
742549,3,1.0
377473,0,0.0
309912,3,0.0
492256,0,0.0
721270,1,0.0
249578,3,0.0
817739,3,1.0
1936,0,0.0
505290,0,0.0
6769,3,1.0
652929,3,0.0
523787,1,0.0
970793,3,1.0
533618,0,0.0
302348,3,1.0
263825,0,0.0
59574,3,1.0
686585,1,0.0
71363,0,0.0
853905,0,0.0
931784,1,0.0
276354,1,0.0
619939,3,0.0
66157,3,1.0
317678,2,1.0
623590,3,0.0
552802,0,0.0
281550,1,1.0
962310,0,0.0
624655,0,0.0
812301,3,1.0
836151,0,1.0
233785,1,0.0
243700,3,1.0
577435,3,1.0
158642,0,0.0
986657,0,1.0
898654,1,0.0
897988,1,0.0
27512,0,0.0
269435,0,0.0
70707,1,0.0
456015,0,0.0
404032,1,0.0
962545,3,0.0
521984,3,0.0
658706,3,0.0
990676,1,1.0
490009,1,0.0
614424,3,0.0
429265,1,0.0
553556,3,1.0
59879,0,0.0
667792,0,1.0
483720,1,0.0
134082,0,0.0
107331,3,0.0
918884,1,0.0
746157,0,0.0
389983,3,1.0
610149,3,0.0
580272,0,0.0
931520,0,0.0
983192,3,1.0
628449,1,0.0
572883,3,0.0
926803,1,0.0
588270,1,0.0
523589,3,0.0
317455,0,0.0
421671,3,0.0
69830,1,0.0
258614,1,1.0
632655,0,0.0
25565,2,0.0
4494,0,1.0
434131,0,0.0
617334,1,0.0
542184,3,1.0
431796,0,0.0
981602,2,0.0
967401,3,0.0
354346,1,0.0
168342,3,0.0
738787,0,0.0
323503,1,0.0
749060,0,0.0
936568,1,0.0
688398,3,0.0
755626,0,0.0
5342,1,0.0
393309,3,1.0
332872,0,0.0
322558,1,0.0
134980,3,0.0
101727,1,0.0
654817,0,0.0
905942,3,0.0
602494,3,1.0
578329,3,0.0
951530,1,0.0
751340,0,0.0
84286,1,0.0
135719,3,0.0
920058,1,0.0
223211,2,0.0
947499,1,0.0
147279,3,1.0
418083,3,0.0
687014,1,0.0
913293,2,0.0
417612,0,1.0
291241,2,0.0
125176,3,0.0
536,1,0.0
50138,1,0.0
226336,1,0.0
122885,1,0.0
491622,3,0.0
914755,2,0.0
898063,1,0.0
717827,1,0.0
760936,1,0.0
849007,0,1.0
264388,0,0.0
683459,3,0.0
361406,3,1.0
882551,3,0.0
449378,1,0.0
357181,0,0.0
277226,3,0.0
292864,2,0.0
859959,0,1.0
874729,1,0.0
498376,0,0.0
675937,0,0.0
801620,0,0.0
560724,1,0.0
595669,0,1.0
994483,2,1.0
315371,3,1.0
719115,0,0.0
629482,3,1.0
978550,1,0.0
701119,2,0.0
79031,1,0.0
144303,3,1.0
922571,0,1.0
103934,1,0.0
419799,3,0.0
361443,3,1.0
883704,0,0.0
823432,1,0.0
502956,3,0.0
692756,2,1.0
794455,1,0.0
569421,0,0.0
418244,3,1.0
512660,1,0.0
341624,1,0.0
79176,3,1.0
140832,1,0.0
632161,0,0.0
126575,0,0.0
283676,0,0.0
863104,0,0.0
524645,1,0.0
516763,0,0.0
972621,3,0.0
136910,0,0.0
31322,2,0.0
421218,3,0.0
633369,1,0.0
779418,1,0.0
451517,3,1.0
657923,0,0.0
745609,0,0.0
445319,3,1.0
154948,1,0.0
101060,3,0.0
634000,1,0.0
790278,2,0.0
765131,3,1.0
867552,2,0.0
553855,3,1.0
696892,1,0.0
281328,1,0.0
262750,2,0.0
627807,0,0.0
446058,3,0.0
851195,3,0.0
298695,0,0.0
687536,0,0.0
870008,1,0.0
791700,1,0.0
998788,0,0.0
17817,3,1.0
771166,2,0.0
148008,3,1.0
813202,2,0.0
853593,0,0.0
303514,0,0.0
604915,3,1.0
138567,0,0.0
837746,1,0.0
621318,1,0.0
95173,3,1.0
352020,0,0.0
286942,0,1.0
350535,0,1.0
581439,0,0.0
364897,0,0.0
185993,1,0.0
301799,1,0.0
471548,1,0.0
42179,0,0.0
163355,0,0.0
737876,3,1.0
727810,0,0.0
47444,1,0.0
971120,0,0.0
798132,0,0.0
175820,1,0.0
783352,3,0.0
479789,0,0.0
376258,0,0.0
124018,1,0.0
905665,1,0.0
708821,3,0.0
249142,1,0.0
333582,0,0.0
696143,1,0.0
507197,0,0.0
502057,1,1.0
807939,0,0.0
635075,3,1.0
8971,3,1.0
492733,0,0.0
925086,3,0.0
754467,2,0.0
972552,3,0.0
965,0,0.0
862320,0,0.0
874884,1,0.0
202790,1,0.0
233931,3,0.0
105584,1,0.0
813166,0,1.0
300365,3,0.0
180779,3,0.0
582486,2,1.0
605868,1,0.0
860277,0,1.0
574228,0,0.0
959244,1,0.0
327322,1,0.0
348686,1,1.0
287060,1,0.0
221594,1,0.0
681221,1,0.0
921616,0,0.0
670731,3,0.0
360109,2,0.0
595194,0,0.0
57915,3,1.0
642885,3,0.0
532017,3,1.0
804542,1,0.0
207357,0,1.0
392999,3,1.0
183014,1,0.0
807428,3,1.0
247442,1,0.0
460364,0,0.0
517383,2,0.0
374666,1,0.0
691978,3,0.0
17800,3,0.0
377109,2,0.0
387736,1,0.0
911289,0,0.0
46033,1,1.0
715774,1,1.0
814249,3,1.0
662455,3,1.0
352764,3,0.0
549634,3,1.0
669135,0,0.0
978547,2,0.0
440971,3,0.0
684524,3,1.0
536972,1,0.0
736654,0,0.0
288140,0,0.0
333688,3,0.0
130315,0,0.0
359916,3,1.0
491367,1,0.0
849558,3,1.0
198410,1,0.0
900243,1,0.0
304888,2,0.0
727934,1,0.0
93732,0,0.0
149562,0,0.0
111152,0,0.0
526390,3,1.0
539991,3,1.0
47208,0,0.0
515085,0,0.0
622850,3,1.0
670233,0,0.0
539642,3,1.0
312519,0,0.0
238708,0,0.0
880110,0,0.0
932199,1,0.0
284415,0,0.0
709224,3,1.0
403271,1,0.0
751458,0,0.0
545702,1,0.0
498351,1,0.0
880143,1,0.0
472608,3,1.0
404669,1,0.0
963328,1,0.0
79481,0,0.0
957626,3,1.0
225259,2,1.0
455605,0,0.0
602627,3,1.0
908764,1,1.0
291792,3,1.0
192481,3,0.0
911224,1,0.0
627570,0,0.0
477370,0,0.0
431015,0,0.0
956497,1,0.0
753839,3,1.0
892764,0,0.0
619882,1,0.0
661396,1,0.0
809558,0,0.0
343507,0,0.0
973154,3,0.0
301740,2,0.0
843946,3,1.0
970436,2,0.0
980281,1,0.0
759623,3,0.0
708900,1,0.0
308263,1,0.0
69268,0,0.0
557919,2,0.0
153876,2,0.0
176666,2,0.0
369518,1,0.0
876243,3,1.0
893133,3,1.0
637556,0,0.0
649897,1,0.0
404344,1,0.0
512243,2,0.0
913439,1,0.0
336160,3,1.0
697602,1,0.0
405684,3,1.0
712909,1,0.0
991212,3,0.0
148483,3,1.0
798520,3,1.0
46138,1,0.0
438208,1,0.0
515880,1,0.0
105968,3,0.0
30406,0,0.0
35347,0,0.0
628050,3,0.0
799593,0,0.0
275730,0,0.0
978766,0,0.0
319934,0,0.0
480604,1,0.0
895133,0,0.0
68128,3,1.0
862781,3,1.0
748814,3,1.0
318810,3,1.0
198074,3,0.0
202972,0,0.0
399858,3,0.0
264323,3,0.0
406495,1,0.0
832742,1,0.0
562989,3,1.0
658523,1,0.0
884966,0,0.0
254682,1,0.0
495303,0,0.0
322115,1,0.0
99020,3,1.0
172267,3,1.0
61253,1,0.0
528577,3,0.0
997617,2,0.0
459852,0,0.0
245999,1,1.0
844108,1,0.0
932056,1,0.0
875292,0,0.0
698095,1,0.0
774869,3,1.0
602577,3,1.0
640876,0,0.0
732714,0,0.0
143681,3,0.0
601772,3,1.0
947612,3,1.0
630044,1,0.0
148982,1,0.0
380464,0,1.0
378800,1,0.0
75742,0,0.0
667233,1,0.0
601563,1,1.0
754458,3,1.0
758953,0,0.0
51307,3,0.0
640808,2,0.0
45241,2,0.0
637856,0,1.0
832348,2,0.0
617791,0,0.0
633076,1,0.0
336093,0,0.0
219664,3,0.0
926701,1,0.0
318159,1,0.0
538244,0,0.0
154035,3,0.0
675211,1,0.0
190889,3,0.0
76961,1,0.0
657871,3,0.0
599994,3,1.0
940628,0,0.0
900368,3,1.0
472429,0,0.0
563078,1,0.0
210776,0,0.0
517541,0,0.0
18665,0,0.0
625884,3,0.0
694705,1,1.0
828540,0,0.0
864871,3,0.0
531938,1,0.0
407568,0,0.0
212673,0,0.0
459495,1,0.0
785113,1,0.0
865634,2,0.0
239396,3,1.0
224492,3,1.0
60042,2,1.0
235744,0,0.0
615921,3,0.0
208229,0,0.0
204488,3,0.0
854885,1,0.0
290441,2,0.0
522311,0,0.0
688133,3,1.0
409688,0,0.0
648427,0,0.0
96732,3,0.0
669444,0,0.0
965516,2,0.0
896222,1,0.0
963421,2,0.0
772902,3,0.0
164738,0,0.0
709747,0,0.0
975635,1,0.0
690766,1,0.0
141356,3,0.0
910104,0,0.0
966992,0,0.0
672335,3,0.0
992464,1,0.0
908317,3,1.0
107821,1,1.0
509333,1,0.0
401042,1,0.0
36353,0,0.0
765853,0,0.0
259612,0,1.0
457357,3,1.0
16474,0,0.0
924823,1,0.0
752852,3,1.0
803782,1,0.0
102930,0,0.0
126820,3,0.0
993929,0,1.0
291079,1,0.0
766657,3,0.0
701132,2,0.0
266557,1,0.0
601119,0,0.0
299572,0,0.0
218131,0,0.0
20467,1,0.0
574716,3,0.0
852361,3,1.0
13047,3,1.0
997992,3,0.0
529451,1,0.0
408873,1,0.0
649504,2,0.0
298982,2,1.0
500716,3,1.0
650548,3,0.0
327701,3,1.0
962368,3,0.0
304423,3,1.0
908270,0,0.0
473433,3,1.0
289626,3,0.0
862316,3,1.0
961159,0,0.0
936812,3,1.0
73532,3,1.0
9949,0,0.0
103815,1,0.0
524335,3,0.0
419408,0,0.0
989762,3,0.0
362466,0,1.0
740387,3,1.0
947456,1,0.0
364433,3,1.0
911140,1,0.0
380697,3,0.0
388906,1,0.0
758315,0,0.0
848409,3,1.0
432847,0,0.0
546656,3,1.0
768723,1,0.0
653995,2,0.0
721909,1,1.0
30458,3,1.0
592004,0,0.0
264289,1,1.0
92397,0,0.0
41952,0,0.0
960923,3,0.0
567119,3,0.0
250109,1,0.0
155800,3,1.0
141433,3,0.0
29425,3,0.0
101625,3,0.0
161603,0,1.0
838146,3,1.0
694125,3,0.0
408609,0,1.0
150723,0,0.0
316886,3,1.0
690903,3,0.0
823858,0,0.0
648065,2,0.0
893463,3,1.0
852990,3,1.0
178069,1,0.0
206407,2,1.0
666388,0,0.0
947396,1,0.0
963125,3,1.0
465468,3,1.0
194974,1,0.0
263979,1,0.0
932551,0,0.0
389579,1,0.0
926049,0,0.0
812011,3,1.0
747251,0,0.0
571877,0,1.0
119832,2,1.0
154370,1,0.0
661538,3,0.0
69698,3,0.0
374321,3,1.0
463276,2,0.0
679944,3,1.0
749747,1,0.0
46733,3,1.0
95468,3,0.0
846255,1,1.0
137219,0,0.0
269307,0,1.0
102519,1,0.0
845812,3,0.0
399598,2,0.0
403359,1,0.0
22271,0,0.0
529091,3,1.0
761570,1,0.0
273814,1,0.0
962711,0,0.0
381226,0,0.0
730811,1,0.0
244924,0,0.0
932442,1,0.0
739056,0,0.0
227194,1,0.0
894252,3,0.0
773778,3,0.0
56132,0,0.0
318860,1,1.0
94978,0,0.0
262389,3,0.0
196790,3,0.0
824404,3,1.0
733037,0,0.0
110974,1,0.0
949699,1,0.0
191578,1,0.0
695402,3,0.0
794764,2,0.0
237201,0,0.0
444238,0,0.0
679222,3,1.0
258718,3,0.0
373363,0,0.0
714821,0,0.0
66237,0,0.0
856492,1,0.0
390841,1,0.0
819459,1,0.0
408113,2,0.0
970518,0,0.0
572845,3,1.0
275482,0,0.0
335201,0,0.0
365171,3,0.0
917237,1,0.0
395333,0,1.0
53891,0,0.0
640987,3,0.0
753254,0,0.0
989369,3,1.0
1421,1,0.0
511553,1,0.0
768755,0,0.0
336022,1,1.0
176269,1,0.0
61296,2,0.0
584098,3,0.0
688161,0,0.0
803001,1,0.0
188583,3,0.0
535078,0,0.0
453684,0,0.0
38889,0,0.0
251660,1,0.0
551963,3,0.0
318554,1,0.0
204180,3,0.0
663473,1,0.0
868284,1,0.0
331086,1,0.0
980157,1,0.0
256626,1,0.0
199336,0,0.0
690598,2,0.0
926305,0,0.0
610653,1,0.0
405553,0,0.0
823191,1,0.0
702540,3,0.0
706025,1,0.0
799160,1,0.0
536049,2,0.0
880517,0,0.0
116209,1,0.0
545610,3,1.0
177852,0,0.0
315369,1,1.0
462181,3,0.0
80821,0,0.0
661409,1,0.0
60368,1,0.0
286035,1,1.0
255966,0,0.0
73172,0,0.0
617366,3,0.0
565728,0,0.0
825573,3,0.0
234296,3,1.0
164531,1,0.0
91838,0,0.0
840391,1,0.0
776112,3,0.0
122275,2,0.0
942844,1,0.0
331033,1,0.0
561429,1,0.0
114053,0,1.0
240747,3,1.0
118634,0,0.0
119892,0,0.0
247644,3,1.0
601205,0,0.0
346581,1,0.0
236737,1,1.0
695262,3,0.0
599581,3,1.0
657800,2,0.0
460283,3,1.0
878652,3,0.0
29581,0,1.0
990895,0,0.0
76474,3,0.0
80912,3,0.0
567671,3,0.0
667710,1,0.0
386664,0,0.0
970626,1,0.0
204406,3,1.0
812721,3,1.0
225459,1,0.0
870981,0,0.0
652270,1,0.0
446835,0,0.0
214622,0,0.0
114378,3,0.0
274927,2,0.0
691183,0,0.0
416696,2,0.0
89121,1,0.0
238641,1,0.0
339418,3,0.0
2550,0,0.0
460270,2,0.0
970233,0,1.0
792245,2,0.0
997582,1,0.0
394856,1,0.0
200075,3,1.0
420943,3,1.0
639078,0,0.0
692206,0,0.0
358964,0,0.0
128892,3,1.0
54927,3,0.0
115010,1,0.0
786847,3,1.0
265919,3,0.0
588887,0,0.0
249351,0,0.0
36588,0,0.0
936464,3,0.0
230386,3,0.0
795365,3,1.0
90347,2,0.0
209541,0,1.0
374256,3,0.0
519794,3,1.0
558835,0,1.0
967707,0,0.0
244169,3,1.0
711334,3,1.0
563975,1,0.0
215123,0,0.0
682585,3,0.0
205114,1,0.0
645784,3,1.0
620320,0,0.0
472719,1,0.0
426802,0,0.0
180398,3,0.0
416767,0,0.0
743464,3,1.0
238728,1,0.0
851751,1,1.0
132664,3,0.0
69842,2,1.0
875243,3,0.0
694066,1,0.0
23533,0,1.0
950245,3,1.0
641510,1,0.0
235344,3,0.0
186632,1,0.0
149742,0,0.0
354182,1,0.0
86543,3,1.0
971848,3,1.0
410236,3,0.0
199481,1,0.0
654558,0,0.0
913324,3,0.0
485588,1,0.0
266550,3,1.0
371753,3,1.0
214621,2,0.0
209003,1,0.0
120395,1,0.0
226687,1,0.0
463329,3,1.0
44797,3,0.0
654142,1,0.0
832658,1,0.0
78913,0,0.0
698450,3,1.0
157133,3,0.0
421413,0,1.0
315275,2,0.0
509263,1,0.0
609921,3,0.0
177522,0,0.0
63884,1,0.0
608849,2,0.0
660497,3,1.0
39937,1,0.0
830761,1,0.0
847509,3,0.0
498261,1,0.0
617212,3,1.0
29381,3,1.0
658719,3,0.0
487174,0,0.0
635250,0,1.0
807902,0,0.0
217098,3,0.0
596249,2,0.0
931717,3,1.0
49422,3,1.0
479980,1,0.0
794221,3,1.0
792886,3,1.0
105947,3,0.0
204924,1,0.0
256132,1,0.0
14655,0,0.0
143327,0,0.0
665883,0,0.0
837328,1,0.0
256766,1,0.0
552335,0,0.0
194108,0,0.0
42862,3,0.0
915937,3,0.0
586585,1,0.0
712228,1,0.0
814348,3,1.0
947810,0,0.0
391735,2,0.0
646955,1,0.0
916442,1,0.0
429615,2,0.0
92250,0,0.0
533504,1,1.0
129679,3,1.0
263625,3,0.0
401007,1,0.0
869474,0,0.0
932827,3,1.0
83856,3,0.0
395372,1,0.0
156514,3,1.0
93419,3,1.0
764084,2,0.0
484923,3,1.0
850620,1,0.0
785479,0,0.0
386966,0,0.0
596922,1,0.0
508,2,0.0
819301,3,0.0
76569,2,0.0
960967,3,0.0
830935,3,1.0
424869,0,0.0
993716,1,0.0
923622,0,0.0
321169,0,0.0
980286,3,0.0
317738,0,0.0
504244,1,0.0
449093,1,0.0
585918,1,0.0
799079,1,0.0
334242,3,1.0
707601,3,1.0
189227,0,0.0
340475,3,0.0
885700,1,0.0
648979,1,0.0
260640,1,0.0
292454,3,1.0
187956,1,0.0
692203,1,0.0
885159,3,1.0
335676,1,0.0
854648,1,0.0
924708,3,0.0
32673,1,0.0
750896,3,1.0
843175,0,0.0
765556,1,0.0
74898,2,1.0
583507,3,1.0
539278,3,1.0
865513,0,1.0
626880,0,0.0
102611,3,1.0
347165,3,1.0
345555,3,0.0
865450,1,0.0
97671,3,0.0
259795,3,1.0
444211,1,0.0
433736,2,0.0
184010,1,0.0
385971,1,0.0
348755,2,0.0
564726,3,1.0
678454,3,0.0
75882,0,0.0
233422,2,0.0
137936,3,1.0
754681,0,1.0
678416,3,1.0
621291,3,1.0
3359,1,0.0
172592,0,0.0
195128,1,0.0
340189,3,0.0
371896,1,1.0
964882,3,0.0
219105,0,0.0
445632,1,0.0
209165,3,0.0
408871,0,0.0
414122,0,0.0
666256,3,1.0
12771,1,0.0
626836,1,0.0
206685,0,1.0
73531,1,1.0
589500,1,0.0
172701,0,0.0
996431,3,0.0
457665,3,0.0
726505,3,1.0
240552,2,0.0
328771,2,0.0
404388,2,0.0
530356,3,0.0
685492,1,0.0
103529,0,0.0
797159,3,0.0
982951,0,0.0
619493,2,0.0
432938,0,0.0
309793,0,0.0
45018,1,0.0
449647,3,0.0
187279,3,1.0
252425,1,0.0
480012,0,1.0
175612,1,0.0
39622,0,1.0
294377,1,0.0
538067,1,0.0
879569,0,0.0
332617,1,0.0
272029,3,1.0
21505,0,1.0
551349,2,0.0
663834,1,0.0
615774,0,0.0
287853,3,0.0
409295,0,0.0
634083,1,0.0
247857,0,1.0
627933,1,0.0
200450,2,0.0
628130,3,1.0
473625,3,0.0
548217,0,0.0
326283,1,0.0
437260,2,0.0
141208,1,0.0
443355,3,0.0
163696,0,0.0
129892,3,0.0
507247,3,1.0
298643,1,0.0
81859,0,0.0
13057,0,0.0
86406,3,0.0
787594,1,0.0
534577,3,0.0
391515,3,0.0
566757,1,0.0
545841,3,1.0
626986,3,0.0
536301,0,0.0
264931,1,0.0
64682,3,1.0
111447,3,0.0
55199,1,0.0
396719,0,0.0
816281,3,0.0
31320,1,0.0
745900,3,1.0
452646,3,0.0
454229,3,0.0
825472,1,0.0
305185,3,1.0
903402,2,0.0
932584,0,0.0
632701,3,1.0
919127,1,0.0
23592,0,0.0
813579,3,0.0
789192,0,0.0
60350,0,0.0
794907,1,1.0
34340,1,0.0
307218,3,1.0
3260,0,0.0
911737,3,0.0
24819,1,0.0
377811,0,0.0
145567,1,0.0
991724,0,0.0
18601,2,0.0
299299,2,0.0
247136,3,1.0
175908,0,1.0
506595,1,0.0
315787,1,0.0
887517,0,1.0
276423,0,0.0
652415,3,1.0
177039,3,1.0
421283,0,0.0
739706,3,1.0
12988,1,0.0
653971,1,0.0
418096,1,1.0
147335,0,0.0
527303,1,0.0
175458,1,0.0
602828,3,0.0
709503,1,0.0
201779,3,1.0
639793,1,1.0
379209,1,0.0
908717,3,0.0
548807,0,1.0
631158,3,1.0
578211,1,0.0
791550,0,0.0
388656,3,1.0
443265,3,1.0
415544,1,0.0
86818,1,0.0
461121,1,0.0
862484,0,0.0
112349,3,1.0
845025,3,0.0
460517,3,1.0
494281,2,0.0
922255,0,0.0
800223,3,1.0
778513,1,0.0
400464,3,1.0
773284,3,1.0
739660,3,0.0
32843,1,1.0
297870,1,0.0
517368,1,0.0
107557,0,0.0
745708,3,1.0
168000,0,0.0
524951,3,1.0
486449,3,0.0
853594,3,1.0
324282,0,0.0
639914,1,0.0
373385,1,0.0
843490,3,1.0
712566,0,1.0
946742,0,0.0
484734,1,0.0
521885,3,0.0
217253,1,0.0
888039,0,0.0
27826,1,0.0
806829,0,0.0
263475,3,0.0
797253,1,0.0
273075,1,0.0
275952,1,0.0
337273,3,1.0
605465,1,0.0
664381,1,0.0
958647,3,0.0
581501,2,0.0
644099,1,1.0
145577,3,1.0
479952,3,0.0
242578,3,1.0
101818,3,0.0
552559,1,0.0
39360,0,0.0
742476,0,0.0
43235,3,0.0
908803,1,1.0
395805,3,0.0
745080,1,0.0
48931,0,0.0
458383,3,1.0
996675,0,0.0
731221,1,1.0
397480,3,0.0
831321,0,0.0
669401,3,0.0
385863,2,0.0
114501,3,0.0
221685,1,0.0
657287,0,1.0
831066,3,1.0
420629,2,0.0
119746,3,0.0
360270,0,0.0
476498,1,0.0
601785,1,0.0
96549,0,0.0
586116,1,0.0
769348,2,1.0
518872,0,0.0
91732,2,0.0
70208,3,1.0
710552,2,0.0
936562,3,1.0
560973,0,0.0
225835,1,0.0
861886,0,0.0
994877,2,0.0
421003,3,1.0
252817,0,1.0
390823,3,1.0
109302,1,0.0
788151,2,0.0
302794,1,0.0
166537,0,1.0
187047,0,1.0
705115,3,0.0
832824,0,1.0
819816,2,0.0
450841,1,0.0
686189,3,0.0
382652,1,0.0
994135,3,0.0
951905,3,0.0
168535,1,0.0
364455,1,0.0
723815,1,0.0
691969,1,0.0
221419,0,0.0
190094,0,0.0
724801,3,1.0
973646,1,0.0
307300,1,0.0
634381,0,0.0
283862,0,0.0
392428,1,1.0
958823,3,1.0
295446,3,1.0
738461,1,0.0
355077,0,0.0
351314,1,0.0
538989,1,0.0
537864,1,0.0
628223,1,0.0
762917,2,0.0
433076,3,0.0
223212,1,0.0
707717,1,0.0
534023,0,0.0
663341,2,0.0
943791,3,1.0
72356,0,0.0
688188,3,1.0
130296,1,0.0
455350,1,0.0
911798,3,1.0
422544,1,0.0
24240,1,1.0
467361,1,1.0
478067,0,0.0
705581,1,0.0
882820,1,1.0
738816,0,0.0
747169,1,0.0
318425,1,0.0
357393,3,1.0
310145,1,0.0
125522,3,1.0
827271,1,0.0
243343,0,0.0
580265,3,0.0
966545,1,0.0
708010,3,1.0
407351,1,0.0
938879,0,0.0
496088,1,0.0
95760,3,0.0
485584,0,0.0
273617,0,0.0
245298,2,0.0
482473,3,1.0
985630,1,0.0
110894,3,0.0
878722,0,0.0
270907,3,1.0
230950,0,0.0
619282,3,1.0
514542,1,0.0
703661,1,0.0
670980,0,0.0
50513,2,0.0
892485,3,1.0
163170,1,1.0
911590,3,0.0
547424,3,0.0
556031,3,1.0
456669,1,0.0
786002,1,0.0
758815,0,0.0
679233,1,0.0
911349,3,1.0
975644,0,0.0
23245,0,0.0
676197,3,0.0
97446,0,0.0
40588,1,0.0
705990,3,1.0
363142,1,0.0
637990,3,1.0
338347,2,0.0
448645,3,1.0
851013,3,1.0
382444,3,0.0
43727,3,1.0
